ID_CLIENTE,SAFRA_REF,INADIMPLENTE
510795635145114083,2021-08-01,0.021610738255033554
510795635145114083,2021-08-01,0.05161073825503355
510795635145114083,2021-08-01,0.01
510795635145114083,2021-08-01,0.01
6546850858912852316,2021-07-01,0.15
6546850858912852316,2021-07-01,0.15
6546850858912852316,2021-07-01,0.16
2768068015169423097,2021-07-01,0.02
2768068015169423097,2021-07-01,0.02
2768068015169423097,2021-08-01,0.0
7949169060790541229,2021-07-01,0.04
7949169060790541229,2021-07-01,0.04
7949169060790541229,2021-08-01,0.02
7949169060790541229,2021-08-01,0.03
6964108750473070287,2021-07-01,0.01
6964108750473070287,2021-07-01,0.01
6964108750473070287,2021-07-01,0.02
6964108750473070287,2021-07-01,0.01
6964108750473070287,2021-07-01,0.03
6964108750473070287,2021-07-01,0.01
6964108750473070287,2021-07-01,0.03
6964108750473070287,2021-07-01,0.02
6964108750473070287,2021-07-01,0.04
6964108750473070287,2021-07-01,0.03
6964108750473070287,2021-07-01,0.02
6964108750473070287,2021-07-01,0.01
6964108750473070287,2021-07-01,0.02
6964108750473070287,2021-07-01,0.01
6964108750473070287,2021-08-01,0.07
6964108750473070287,2021-08-01,0.08
6964108750473070287,2021-08-01,0.06
6964108750473070287,2021-08-01,0.06
6964108750473070287,2021-08-01,0.05
6964108750473070287,2021-08-01,0.05
6964108750473070287,2021-08-01,0.06
6964108750473070287,2021-08-01,0.05
6964108750473070287,2021-08-01,0.06
6964108750473070287,2021-08-01,0.06
6964108750473070287,2021-08-01,0.05
6964108750473070287,2021-08-01,0.06
6964108750473070287,2021-08-01,0.06
6964108750473070287,2021-08-01,0.06
6964108750473070287,2021-08-01,0.06
6964108750473070287,2021-08-01,0.04
6964108750473070287,2021-08-01,0.04
6964108750473070287,2021-08-01,0.04
6964108750473070287,2021-08-01,0.04
6964108750473070287,2021-08-01,0.04
6964108750473070287,2021-08-01,0.05
6964108750473070287,2021-08-01,0.04
6964108750473070287,2021-08-01,0.04
6964108750473070287,2021-08-01,0.08
6964108750473070287,2021-08-01,0.02
6964108750473070287,2021-08-01,0.02
6964108750473070287,2021-08-01,0.03
6964108750473070287,2021-08-01,0.03
6964108750473070287,2021-08-01,0.02
6964108750473070287,2021-08-01,0.02
6964108750473070287,2021-08-01,0.02
3218226066162129945,2021-07-01,0.13
3218226066162129945,2021-08-01,0.07
3218226066162129945,2021-08-01,0.04
3218226066162129945,2021-08-01,0.04
3218226066162129945,2021-08-01,0.06
3218226066162129945,2021-08-01,0.55
3218226066162129945,2021-08-01,0.09
4527499691197377217,2021-07-01,0.06
4527499691197377217,2021-07-01,0.04
4527499691197377217,2021-08-01,0.13
4532469127306079736,2021-07-01,0.01
4532469127306079736,2021-07-01,0.01
1129657311668961746,2021-07-01,0.45972972972972975
1129657311668961746,2021-07-01,0.46972972972972976
1129657311668961746,2021-08-01,0.33
1129657311668961746,2021-08-01,0.38
3977861004707764824,2021-07-01,0.06
3977861004707764824,2021-07-01,0.0
3977861004707764824,2021-07-01,0.03
3977861004707764824,2021-07-01,0.04
3977861004707764824,2021-07-01,0.02
3977861004707764824,2021-07-01,0.04
3977861004707764824,2021-07-01,0.04
3977861004707764824,2021-08-01,0.012
3977861004707764824,2021-08-01,0.052000000000000005
3977861004707764824,2021-08-01,0.032
3977861004707764824,2021-08-01,0.062
3977861004707764824,2021-08-01,0.07200000000000001
3977861004707764824,2021-08-01,0.041111111111111105
8480109508191086169,2021-07-01,0.06
8480109508191086169,2021-08-01,0.01125
8480109508191086169,2021-08-01,0.02125
6795467882769787169,2021-07-01,0.09
6795467882769787169,2021-07-01,0.07
6795467882769787169,2021-08-01,0.2
2191990606593345695,2021-07-01,0.06
2191990606593345695,2021-07-01,0.05
2191990606593345695,2021-07-01,0.08
2191990606593345695,2021-08-01,0.02
6759864637454708017,2021-07-01,0.01
6759864637454708017,2021-07-01,0.01
6759864637454708017,2021-08-01,0.03
6759864637454708017,2021-08-01,0.21
6759864637454708017,2021-08-01,0.02
6759864637454708017,2021-08-01,0.02
6759864637454708017,2021-08-01,0.02
5440313607363845188,2021-07-01,0.05
5440313607363845188,2021-08-01,0.04
5304536516981778801,2021-07-01,0.04
5304536516981778801,2021-07-01,0.04
5304536516981778801,2021-07-01,0.04
5304536516981778801,2021-08-01,0.02
5304536516981778801,2021-08-01,0.01
5304536516981778801,2021-08-01,0.01
5304536516981778801,2021-08-01,0.01
5304536516981778801,2021-08-01,0.03
5304536516981778801,2021-08-01,0.03
665854826624598350,2021-07-01,0.04
665854826624598350,2021-07-01,0.03
665854826624598350,2021-07-01,0.04
665854826624598350,2021-08-01,0.0425
665854826624598350,2021-08-01,0.02
665854826624598350,2021-08-01,0.0
665854826624598350,2021-08-01,0.02
4935929591787890253,2021-07-01,0.011740196078431374
4935929591787890253,2021-07-01,0.06125
4935929591787890253,2021-08-01,0.01125
670573866376512619,2021-07-01,0.10030612244897959
670573866376512619,2021-07-01,0.1103061224489796
3668905663669864663,2021-07-01,0.04
3668905663669864663,2021-08-01,0.06
3668905663669864663,2021-08-01,0.21
3668905663669864663,2021-08-01,0.07
4862285428951244424,2021-07-01,0.01
4862285428951244424,2021-07-01,0.02
4862285428951244424,2021-07-01,0.05
4862285428951244424,2021-08-01,0.04
5528372913947954503,2021-07-01,0.09
5528372913947954503,2021-07-01,0.09
5528372913947954503,2021-08-01,0.08
5528372913947954503,2021-08-01,0.11
1118514612547157551,2021-07-01,0.17
1118514612547157551,2021-07-01,0.255
1118514612547157551,2021-07-01,0.052000000000000005
1118514612547157551,2021-08-01,0.08
1118514612547157551,2021-08-01,0.08
2903869860445366876,2021-07-01,0.03
2903869860445366876,2021-08-01,0.05
2903869860445366876,2021-08-01,0.05
410843023337872279,2021-07-01,0.29351332603856956
410843023337872279,2021-07-01,0.3075810373128025
3281617395243454427,2021-07-01,0.11375
3281617395243454427,2021-07-01,0.1
3281617395243454427,2021-08-01,0.06
2128970218770090704,2021-07-01,0.01
2128970218770090704,2021-07-01,0.0008
2128970218770090704,2021-07-01,0.0008
2128970218770090704,2021-08-01,0.01
2128970218770090704,2021-08-01,0.0
2128970218770090704,2021-08-01,0.0
2128970218770090704,2021-08-01,0.0
2307201111381758912,2021-07-01,0.11
2307201111381758912,2021-08-01,0.0
3408536439470975134,2021-07-01,0.0
3408536439470975134,2021-07-01,0.00030303030303030303
3408536439470975134,2021-07-01,0.010303030303030303
3408536439470975134,2021-07-01,0.00030303030303030303
3408536439470975134,2021-08-01,0.04
3408536439470975134,2021-08-01,0.020303030303030302
3408536439470975134,2021-08-01,0.04
3408536439470975134,2021-08-01,0.030303030303030304
2106875407768047316,2021-07-01,0.14
2106875407768047316,2021-07-01,0.09
2106875407768047316,2021-07-01,0.09
2106875407768047316,2021-07-01,0.12
7067471043900250355,2021-07-01,0.04
7067471043900250355,2021-07-01,0.03
7067471043900250355,2021-08-01,0.01
7067471043900250355,2021-08-01,0.05
6535356415509860671,2021-07-01,0.08198412698412699
4095739077267179172,2021-07-01,0.030071428571428572
4095739077267179172,2021-07-01,0.04007142857142857
180672270337706285,2021-07-01,0.7083333333333333
180672270337706285,2021-07-01,0.6183333333333334
180672270337706285,2021-07-01,0.6483333333333334
180672270337706285,2021-07-01,0.5983333333333334
180672270337706285,2021-08-01,0.68
180672270337706285,2021-08-01,0.66
180672270337706285,2021-08-01,0.57
1977574645216036803,2021-07-01,0.16228571428571428
1977574645216036803,2021-08-01,0.09
1977574645216036803,2021-08-01,0.85
7707459425750676368,2021-07-01,0.78
7707459425750676368,2021-08-01,0.11
226405871752897670,2021-07-01,0.03
226405871752897670,2021-08-01,0.03
226405871752897670,2021-08-01,0.04
5503073374822479037,2021-07-01,0.02125
5503073374822479037,2021-07-01,0.02125
5503073374822479037,2021-08-01,0.06
5503073374822479037,2021-08-01,0.02125
5503073374822479037,2021-08-01,0.04125
3161361581909316305,2021-07-01,0.07
652740132671309295,2021-07-01,0.03
652740132671309295,2021-07-01,0.06
5503391736465275980,2021-07-01,0.09
5503391736465275980,2021-07-01,0.08
5503391736465275980,2021-08-01,0.04
5503391736465275980,2021-08-01,0.05
8895896724713458749,2021-07-01,0.03
8895896724713458749,2021-07-01,0.03
8895896724713458749,2021-07-01,0.11
8895896724713458749,2021-08-01,0.0
8895896724713458749,2021-08-01,0.0
9184785003280841216,2021-07-01,0.02
9184785003280841216,2021-07-01,0.02
9184785003280841216,2021-08-01,0.012857142857142855
9184785003280841216,2021-08-01,0.022857142857142857
1210783884008131648,2021-07-01,0.01
1210783884008131648,2021-07-01,0.01
1210783884008131648,2021-07-01,0.01
345447888460137901,2021-07-01,0.14777777777777779
6368582840625614207,2021-07-01,0.04
6368582840625614207,2021-08-01,0.031176470588235295
1044568737046072781,2021-07-01,0.05
5864443060004179363,2021-07-01,0.02
5864443060004179363,2021-07-01,0.03
5864443060004179363,2021-07-01,0.03
5864443060004179363,2021-08-01,0.03
5864443060004179363,2021-08-01,0.05
5864443060004179363,2021-08-01,0.03
5864443060004179363,2021-08-01,0.03
5864443060004179363,2021-08-01,0.03
5864443060004179363,2021-08-01,0.03
2214132103234633622,2021-07-01,0.03
2214132103234633622,2021-07-01,0.03
2214132103234633622,2021-08-01,0.015
2214132103234633622,2021-08-01,0.025
2214132103234633622,2021-08-01,0.025
2214132103234633622,2021-08-01,0.035
2214132103234633622,2021-08-01,0.025
5369576709077493659,2021-07-01,0.04
5369576709077493659,2021-07-01,0.05
5369576709077493659,2021-07-01,0.07
5369576709077493659,2021-07-01,0.08
3634047863995720708,2021-07-01,0.03
3634047863995720708,2021-08-01,0.02
3634047863995720708,2021-08-01,0.02
792560389712312178,2021-07-01,0.03
792560389712312178,2021-07-01,0.02
792560389712312178,2021-08-01,0.28
792560389712312178,2021-08-01,0.04
792560389712312178,2021-08-01,0.04
4717717003637613480,2021-07-01,0.15
4717717003637613480,2021-07-01,0.19
4717717003637613480,2021-08-01,0.06
4717717003637613480,2021-08-01,0.01
4717717003637613480,2021-08-01,0.01
1104269683367198574,2021-07-01,0.0
1104269683367198574,2021-07-01,0.01
1104269683367198574,2021-08-01,0.01
7870373680211625064,2021-07-01,0.03
7870373680211625064,2021-07-01,0.04
7870373680211625064,2021-07-01,0.06
7870373680211625064,2021-08-01,0.02
7870373680211625064,2021-08-01,0.05
7870373680211625064,2021-08-01,0.05
7870373680211625064,2021-08-01,0.06
7038761645302069945,2021-07-01,0.09
7038761645302069945,2021-08-01,0.02
5888474320320735000,2021-07-01,0.46
5888474320320735000,2021-08-01,0.57
5888474320320735000,2021-08-01,0.47
5888474320320735000,2021-08-01,0.55
4414438591613884911,2021-07-01,0.02
4414438591613884911,2021-08-01,0.01
4414438591613884911,2021-08-01,0.01
4414438591613884911,2021-08-01,0.014888888888888889
4950871361132426979,2021-07-01,0.1
4950871361132426979,2021-08-01,0.1
6462952350255736003,2021-07-01,0.07153529411764706
6462952350255736003,2021-07-01,0.05105787476280835
4061297388883391410,2021-07-01,0.03
4061297388883391410,2021-08-01,0.01
4061297388883391410,2021-08-01,0.02
4061297388883391410,2021-08-01,0.0
4061297388883391410,2021-08-01,0.03
5522764880180045081,2021-07-01,0.02
5522764880180045081,2021-07-01,0.05769230769230769
5522764880180045081,2021-08-01,0.06
5522764880180045081,2021-08-01,0.04
5522764880180045081,2021-08-01,0.04
5522764880180045081,2021-08-01,0.04
8609211777002937758,2021-07-01,0.0
8609211777002937758,2021-08-01,0.0
2694466161223698243,2021-07-01,0.608
2694466161223698243,2021-07-01,0.628
8350724667410677464,2021-07-01,0.04
8350724667410677464,2021-07-01,0.04
8350724667410677464,2021-07-01,0.03
8350724667410677464,2021-07-01,0.04
8350724667410677464,2021-08-01,0.45
1088521227159442264,2021-07-01,0.0
1088521227159442264,2021-07-01,0.0
1088521227159442264,2021-07-01,0.02
1088521227159442264,2021-08-01,0.01
1088521227159442264,2021-08-01,0.0
7895753719321668294,2021-07-01,0.03
7895753719321668294,2021-07-01,0.04
7895753719321668294,2021-08-01,0.07
7895753719321668294,2021-08-01,0.07
4641659186059167709,2021-07-01,0.03
4641659186059167709,2021-07-01,0.03
2819054834565698513,2021-07-01,0.04
2819054834565698513,2021-07-01,0.04
2819054834565698513,2021-08-01,0.03
3591324331706630867,2021-07-01,0.01
3591324331706630867,2021-07-01,0.01
3591324331706630867,2021-08-01,0.02
3591324331706630867,2021-08-01,0.02
3591324331706630867,2021-08-01,0.01
2493305884832539159,2021-07-01,0.39
2493305884832539159,2021-07-01,0.24
2493305884832539159,2021-08-01,0.25
4972567100282306577,2021-07-01,0.03
4972567100282306577,2021-07-01,0.03
4972567100282306577,2021-07-01,0.08
4972567100282306577,2021-08-01,0.02
940214356651040716,2021-07-01,0.196875
940214356651040716,2021-07-01,0.196875
6349142675790687765,2021-07-01,0.31
6349142675790687765,2021-08-01,0.27
6349142675790687765,2021-08-01,0.36
6349142675790687765,2021-08-01,0.38
6349142675790687765,2021-08-01,0.45
6352592240901579272,2021-07-01,0.15514460784313727
4858887739802767402,2021-07-01,0.02
4858887739802767402,2021-07-01,0.02
4858887739802767402,2021-07-01,0.02
4858887739802767402,2021-08-01,0.03
503021894071666233,2021-07-01,0.12
503021894071666233,2021-08-01,0.14
503021894071666233,2021-08-01,0.16
503021894071666233,2021-08-01,0.15
4465150716052427320,2021-07-01,0.07
4465150716052427320,2021-07-01,0.062
2645324649046215594,2021-07-01,0.026666666666666665
2645324649046215594,2021-07-01,0.006666666666666666
2645324649046215594,2021-07-01,0.02551111111111111
2645324649046215594,2021-07-01,0.026666666666666665
2645324649046215594,2021-08-01,0.010490196078431373
2645324649046215594,2021-08-01,0.010490196078431373
5042877476420217533,2021-07-01,0.06
5042877476420217533,2021-08-01,0.01
5042877476420217533,2021-08-01,0.0
8400764778654490278,2021-07-01,0.06
8400764778654490278,2021-07-01,0.07
8400764778654490278,2021-08-01,0.06
3285246914299291124,2021-07-01,0.05
3285246914299291124,2021-07-01,0.04
3285246914299291124,2021-07-01,0.06
3285246914299291124,2021-08-01,0.01
3285246914299291124,2021-08-01,0.02
3285246914299291124,2021-08-01,0.01
3285246914299291124,2021-08-01,0.01
4170463992215954403,2021-07-01,0.05
4170463992215954403,2021-08-01,0.03
1536087798470875922,2021-07-01,0.17
1536087798470875922,2021-07-01,0.19
1536087798470875922,2021-07-01,0.18
1536087798470875922,2021-08-01,0.254
1536087798470875922,2021-08-01,0.14954545454545454
1536087798470875922,2021-08-01,0.174
1536087798470875922,2021-08-01,0.174
1536087798470875922,2021-08-01,0.154
1536087798470875922,2021-08-01,0.15
1536087798470875922,2021-08-01,0.15
4675067298171588603,2021-07-01,0.3
4675067298171588603,2021-07-01,0.15
4675067298171588603,2021-07-01,0.15
4675067298171588603,2021-08-01,0.09
4675067298171588603,2021-08-01,0.08
2346482557594782345,2021-07-01,0.05
2346482557594782345,2021-07-01,0.05
2346482557594782345,2021-08-01,0.06
5058298901476893676,2021-07-01,0.05
5058298901476893676,2021-07-01,0.13
5058298901476893676,2021-07-01,0.15
5058298901476893676,2021-08-01,0.05
6217788509719675691,2021-07-01,0.04
6217788509719675691,2021-07-01,0.056111111111111105
6217788509719675691,2021-07-01,0.012352941176470589
6217788509719675691,2021-07-01,0.012352941176470589
6217788509719675691,2021-08-01,0.030805369127516777
6217788509719675691,2021-08-01,0.06080536912751677
4795152981525833467,2021-07-01,0.045714285714285714
4795152981525833467,2021-07-01,0.07
4795152981525833467,2021-08-01,0.22
4795152981525833467,2021-08-01,0.01
4785355632922927313,2021-07-01,0.21845082558175538
4785355632922927313,2021-07-01,0.22845082558175542
4785355632922927313,2021-07-01,0.10107492997198879
4785355632922927313,2021-08-01,0.07080536912751677
4785355632922927313,2021-08-01,0.06513870246085011
4785355632922927313,2021-08-01,0.09413870246085011
7268895973869107930,2021-07-01,0.03
7268895973869107930,2021-07-01,0.03
7710364735942975505,2021-07-01,0.02
7710364735942975505,2021-08-01,0.022250000000000002
7710364735942975505,2021-08-01,0.06161800120409392
3095408468798675621,2021-07-01,0.02
3095408468798675621,2021-08-01,0.03625
7177785309735471560,2021-07-01,0.03
7177785309735471560,2021-07-01,0.02
7177785309735471560,2021-07-01,0.02
7177785309735471560,2021-08-01,0.01
8510653215962746781,2021-07-01,0.07
5358243820364010940,2021-07-01,0.01
5358243820364010940,2021-08-01,0.01
5358243820364010940,2021-08-01,0.0
5358243820364010940,2021-08-01,0.0
5358243820364010940,2021-08-01,0.02
6927178425683104769,2021-07-01,0.04
6927178425683104769,2021-07-01,0.05
6927178425683104769,2021-08-01,0.0
6927178425683104769,2021-08-01,0.0
1269153452773908541,2021-07-01,0.09
1269153452773908541,2021-08-01,0.06
2006188298374001315,2021-07-01,0.02
7325545718770538459,2021-07-01,0.05
7325545718770538459,2021-07-01,0.04
7325545718770538459,2021-07-01,0.04
7325545718770538459,2021-07-01,0.04
7325545718770538459,2021-07-01,0.05
7325545718770538459,2021-07-01,0.04
7325545718770538459,2021-07-01,0.04
7325545718770538459,2021-07-01,0.05
7325545718770538459,2021-07-01,0.05
7325545718770538459,2021-07-01,0.07
7325545718770538459,2021-08-01,0.03
7325545718770538459,2021-08-01,0.03
7325545718770538459,2021-08-01,0.03
7325545718770538459,2021-08-01,0.03
7325545718770538459,2021-08-01,0.03
7325545718770538459,2021-08-01,0.03
7325545718770538459,2021-08-01,0.04
8464809590757561185,2021-07-01,0.17165584415584415
8464809590757561185,2021-07-01,0.12258241758241757
8464809590757561185,2021-08-01,0.02
8464809590757561185,2021-08-01,0.01030612244897959
8464809590757561185,2021-08-01,0.056666666666666664
8748106677402909629,2021-07-01,0.04
312543480920432545,2021-07-01,0.0
312543480920432545,2021-07-01,0.0
312543480920432545,2021-07-01,0.0
312543480920432545,2021-08-01,0.0
312543480920432545,2021-08-01,0.019166666666666665
1059336566956767188,2021-07-01,0.06
6186737197674630993,2021-07-01,0.14
6186737197674630993,2021-08-01,0.06
6186737197674630993,2021-08-01,0.55
6186737197674630993,2021-08-01,0.08
5606267905834401873,2021-07-01,0.020303030303030302
5606267905834401873,2021-08-01,0.01
5606267905834401873,2021-08-01,0.01
5606267905834401873,2021-08-01,0.02
1097345589386012260,2021-07-01,0.02
1097345589386012260,2021-08-01,0.04161073825503356
2763141362035716801,2021-07-01,0.13949999999999999
3022528659032597047,2021-07-01,0.0307174688057041
3022528659032597047,2021-07-01,0.03424019607843137
3022528659032597047,2021-08-01,0.47
3022528659032597047,2021-08-01,0.10428571428571429
3022528659032597047,2021-08-01,0.07055555555555555
8015571584405428572,2021-07-01,0.01
8015571584405428572,2021-08-01,0.3438095238095238
8015571584405428572,2021-08-01,0.023125
8015571584405428572,2021-08-01,0.003125
6721448955097663572,2021-07-01,0.05
6721448955097663572,2021-07-01,0.04
6721448955097663572,2021-07-01,0.04
6721448955097663572,2021-07-01,0.04
6721448955097663572,2021-07-01,0.04
6721448955097663572,2021-08-01,0.03
6721448955097663572,2021-08-01,0.01
6721448955097663572,2021-08-01,0.01
6721448955097663572,2021-08-01,0.01
6721448955097663572,2021-08-01,0.01
6721448955097663572,2021-08-01,0.08
3960251564708868781,2021-07-01,0.17
3960251564708868781,2021-07-01,0.19
3960251564708868781,2021-08-01,0.03
3960251564708868781,2021-08-01,0.03
3960251564708868781,2021-08-01,0.03
2022367282554149730,2021-07-01,0.02
2022367282554149730,2021-07-01,0.02
2022367282554149730,2021-07-01,0.03
2022367282554149730,2021-07-01,0.02
2022367282554149730,2021-07-01,0.03
2022367282554149730,2021-08-01,0.01
2022367282554149730,2021-08-01,0.01
2022367282554149730,2021-08-01,0.01
2022367282554149730,2021-08-01,0.01
2022367282554149730,2021-08-01,0.14
2022367282554149730,2021-08-01,0.01
2466177460692220853,2021-07-01,0.05
2466177460692220853,2021-08-01,0.01
2466177460692220853,2021-08-01,0.0
7397206777205091443,2021-07-01,0.12
5613825020130267729,2021-07-01,0.01
5613825020130267729,2021-07-01,0.01
5613825020130267729,2021-07-01,0.01
5613825020130267729,2021-08-01,0.03
5613825020130267729,2021-08-01,0.01
5726178124659661019,2021-07-01,0.02
5726178124659661019,2021-07-01,0.02
5726178124659661019,2021-07-01,0.03
5726178124659661019,2021-08-01,0.01
5726178124659661019,2021-08-01,0.0
5726178124659661019,2021-08-01,0.02
5726178124659661019,2021-08-01,0.03
5726178124659661019,2021-08-01,0.02
5726178124659661019,2021-08-01,0.03
5726178124659661019,2021-08-01,0.01
835441927760881602,2021-07-01,0.46
835441927760881602,2021-08-01,0.27
835441927760881602,2021-08-01,0.29
1329553496073467331,2021-07-01,0.07
1329553496073467331,2021-08-01,0.03
5860276371789140450,2021-07-01,0.46
5860276371789140450,2021-08-01,0.131044776119403
5860276371789140450,2021-08-01,0.13049019607843138
5810778736737569699,2021-07-01,0.04
5810778736737569699,2021-08-01,0.01
5810778736737569699,2021-08-01,0.25
7468724002190465812,2021-07-01,0.01
7468724002190465812,2021-08-01,0.0
2455576782104041698,2021-07-01,0.02
2455576782104041698,2021-07-01,0.03
2455576782104041698,2021-08-01,0.09
2455576782104041698,2021-08-01,0.07
2455576782104041698,2021-08-01,0.02
4863405965754103821,2021-07-01,0.04
4863405965754103821,2021-07-01,0.03
4863405965754103821,2021-07-01,0.06
4863405965754103821,2021-08-01,0.02
4863405965754103821,2021-08-01,0.02
4863405965754103821,2021-08-01,0.02
4863405965754103821,2021-08-01,0.02
4863405965754103821,2021-08-01,0.01
4863405965754103821,2021-08-01,0.01
4863405965754103821,2021-08-01,0.03
4863405965754103821,2021-08-01,0.03
4863405965754103821,2021-08-01,0.03
2983174282784691273,2021-07-01,0.0
2983174282784691273,2021-07-01,0.0
2983174282784691273,2021-08-01,0.0
2983174282784691273,2021-08-01,0.0
6969348581033924947,2021-07-01,0.0
6969348581033924947,2021-07-01,0.01
6969348581033924947,2021-07-01,0.02
6969348581033924947,2021-07-01,0.03
6969348581033924947,2021-07-01,0.1
6969348581033924947,2021-08-01,0.33
6969348581033924947,2021-08-01,0.03
6969348581033924947,2021-08-01,0.01
6969348581033924947,2021-08-01,0.05
8603678028264007695,2021-07-01,0.11657142857142856
8603678028264007695,2021-08-01,0.14142857142857143
8603678028264007695,2021-08-01,0.16036559139784945
1088268935649917461,2021-07-01,0.05
1088268935649917461,2021-08-01,0.56
1088268935649917461,2021-08-01,0.05
1717812527056208209,2021-07-01,0.24
1717812527056208209,2021-07-01,0.24
682352428813668634,2021-07-01,0.01
682352428813668634,2021-07-01,0.01
682352428813668634,2021-07-01,0.02
682352428813668634,2021-08-01,0.040805369127516776
682352428813668634,2021-08-01,0.040805369127516776
682352428813668634,2021-08-01,0.040805369127516776
6643358471662528195,2021-07-01,0.01
6643358471662528195,2021-08-01,0.53
6643358471662528195,2021-08-01,0.031176470588235295
1343530446996409207,2021-07-01,0.05
1343530446996409207,2021-08-01,0.03
1343530446996409207,2021-08-01,0.02
3750579377644235511,2021-07-01,0.13
3750579377644235511,2021-07-01,0.14
3750579377644235511,2021-07-01,0.14
3750579377644235511,2021-08-01,0.14
3832944730982767714,2021-07-01,0.07813497250752152
3832944730982767714,2021-07-01,0.09047619047619047
6448580780254847411,2021-07-01,0.0
6448580780254847411,2021-07-01,0.02
4853303856126909724,2021-07-01,0.58
7712263029835111826,2021-07-01,0.35
8901696535927078963,2021-07-01,0.0
8901696535927078963,2021-07-01,0.02
8901696535927078963,2021-07-01,0.03
8901696535927078963,2021-08-01,0.0054
8901696535927078963,2021-08-01,0.0054
8901696535927078963,2021-08-01,0.0054
8901696535927078963,2021-08-01,0.0054
8901696535927078963,2021-08-01,0.0154
3095686599956852697,2021-07-01,0.08
3095686599956852697,2021-07-01,0.08
3095686599956852697,2021-07-01,0.0703030303030303
3095686599956852697,2021-08-01,0.0603030303030303
3095686599956852697,2021-08-01,0.04
3095686599956852697,2021-08-01,0.04
5880041582322293710,2021-07-01,0.02
5880041582322293710,2021-07-01,0.02
5880041582322293710,2021-07-01,0.03
5880041582322293710,2021-08-01,0.02
5880041582322293710,2021-08-01,0.03
5880041582322293710,2021-08-01,0.02
5880041582322293710,2021-08-01,0.03
5880041582322293710,2021-08-01,0.03
8918635099296971351,2021-07-01,0.10666666666666666
8918635099296971351,2021-08-01,0.08666666666666666
7347715771145302549,2021-07-01,0.02098591549295775
7347715771145302549,2021-07-01,0.020303030303030302
7347715771145302549,2021-08-01,0.01
7347715771145302549,2021-08-01,0.01
8196449005061156808,2021-07-01,0.14
8196449005061156808,2021-08-01,0.07
7910340581026492945,2021-07-01,0.02
7910340581026492945,2021-07-01,0.02
7910340581026492945,2021-07-01,0.03
7910340581026492945,2021-08-01,0.09
7910340581026492945,2021-08-01,0.05
7910340581026492945,2021-08-01,0.05
7910340581026492945,2021-08-01,0.06
7910340581026492945,2021-08-01,0.06
4588313530969303734,2021-07-01,0.13288378533231474
4588313530969303734,2021-07-01,0.13892857142857143
4588313530969303734,2021-08-01,0.07
4588313530969303734,2021-08-01,0.09
8229446069655666941,2021-07-01,0.19
8229446069655666941,2021-07-01,0.91
8229446069655666941,2021-07-01,0.2
8229446069655666941,2021-07-01,0.15
1299146298565441811,2021-07-01,0.01
1299146298565441811,2021-07-01,0.01
1299146298565441811,2021-08-01,0.02
2119292203323657032,2021-07-01,0.28
2119292203323657032,2021-08-01,0.126
4740535838297269949,2021-07-01,0.01
4740535838297269949,2021-07-01,0.02
4740535838297269949,2021-08-01,0.03
8198518259946944874,2021-07-01,0.87
4327694790333781288,2021-07-01,0.01
4327694790333781288,2021-07-01,0.02
4327694790333781288,2021-08-01,0.21
4327694790333781288,2021-08-01,0.01
4327694790333781288,2021-08-01,0.01
324916756972236008,2021-07-01,0.03
324916756972236008,2021-08-01,0.04
324916756972236008,2021-08-01,0.03
324916756972236008,2021-08-01,0.04
324916756972236008,2021-08-01,0.28
1788369195969129749,2021-07-01,0.03
1788369195969129749,2021-08-01,0.04
6284433051333854194,2021-07-01,0.04
6284433051333854194,2021-08-01,0.030526315789473683
6284433051333854194,2021-08-01,0.04
472772897496154354,2021-07-01,0.04
472772897496154354,2021-08-01,0.01
472772897496154354,2021-08-01,0.01
472772897496154354,2021-08-01,0.01
5108407319813072955,2021-07-01,0.03
5108407319813072955,2021-07-01,0.02
1253437108265925705,2021-07-01,0.07
1253437108265925705,2021-07-01,0.03
1253437108265925705,2021-07-01,0.09
1253437108265925705,2021-08-01,0.42666666666666664
2209806355660046187,2021-07-01,0.01
2209806355660046187,2021-08-01,0.02
1767360303789815418,2021-07-01,0.079375
8080988579391900405,2021-07-01,0.08857142857142858
8080988579391900405,2021-07-01,0.07
8080988579391900405,2021-08-01,0.08
8080988579391900405,2021-08-01,0.08
8348574220426911086,2021-07-01,0.01
8348574220426911086,2021-07-01,0.05873015873015874
8348574220426911086,2021-07-01,0.04
8348574220426911086,2021-08-01,0.04
8348574220426911086,2021-08-01,0.04
8348574220426911086,2021-08-01,0.07
8348574220426911086,2021-08-01,0.07
6547872039250784411,2021-07-01,0.8
6547872039250784411,2021-08-01,0.74
1543875954928694094,2021-07-01,0.02
1543875954928694094,2021-07-01,0.02
8576047157867370630,2021-07-01,0.1457142857142857
8576047157867370630,2021-08-01,0.03
3357976326879346012,2021-07-01,0.18
3357976326879346012,2021-08-01,0.06
903093877129717133,2021-07-01,0.01
903093877129717133,2021-07-01,0.01
903093877129717133,2021-07-01,0.02
903093877129717133,2021-08-01,0.08
8536980239903840341,2021-07-01,0.02
5875663709136533612,2021-07-01,0.04
6238903426443761049,2021-07-01,0.09
6238903426443761049,2021-07-01,0.13
6238903426443761049,2021-08-01,0.11
6238903426443761049,2021-08-01,0.08
6238903426443761049,2021-08-01,0.08
6238903426443761049,2021-08-01,0.12
3660744270380078352,2021-07-01,0.06
3660744270380078352,2021-08-01,0.07
2377020220794016532,2021-07-01,0.08
